state,city,station,,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",,28.207266,76.829265,CO,15,50,22
Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,NO2,14,135,39
Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,CO,17,144,25
Rajasthan,Bundi,"New Colony, Bundi - RSPCB",,25.435774,75.644272,CO,25,72,35
Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",,24.892047,74.623527,SO2,5,16,9
Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",,28.296139,74.961696,PM10,62,157,102
Punjab,Patiala,"Model Town, Patiala - PPCB",,30.349388,76.366642,NO2,19,57,31
Punjab,Patiala,"Model Town, Patiala - PPCB",,30.349388,76.366642,SO2,4,26,12
Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",,31.0325454,76.5623046,PM2.5,39,207,110
Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",,26.470859,74.646594,OZONE,21,62,60
Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,SO2,1,28,11
Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,CO,2,44,6
Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",,20.48891,85.84768,PM2.5,22,48,33
Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",,20.48891,85.84768,PM10,42,98,66
Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",,20.48891,85.84768,CO,92,104,95
Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",,21.847279,85.416905,NO2,1,11,2
Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",,22.265816,86.174829,PM2.5,55,173,87
Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",,22.265816,86.174829,SO2,2,19,14
Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",,25.747299,71.393989,PM2.5,18,244,47
Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",,25.747299,71.393989,PM10,63,204,104
Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",,27.215415,77.50873,NO2,20,105,44
Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",,28.194909,76.862296,PM10,95,188,139
Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",,28.194909,76.862296,NH3,9,15,13
Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",,22.220833,84.809444,PM2.5,83,318,193
Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",,22.220833,84.809444,NO2,5,18,10
Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",,28.296139,74.961696,OZONE,57,107,91
Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",,26.895552,76.334753,PM10,52,150,86
Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",,26.895552,76.334753,SO2,3,14,6
Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,NO2,8,36,19
Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,NH3,6,9,8
Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,OZONE,35,96,86
Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",,26.902909,75.836858,SO2,13,86,27
Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",,26.902909,75.836858,CO,31,95,40
Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",,26.843698,75.766894,PM10,48,163,94
Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",,26.843698,75.766894,OZONE,10,118,105
Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",,26.9164092,75.7994901,OZONE,11,64,50
Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",,26.9502929,75.730943,CO,34,117,65
Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",,26.9502929,75.730943,OZONE,11,67,61
Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",,25.344694,72.626208,PM2.5,33,142,55
Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",,25.344694,72.626208,NO2,10,76,35
Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",,25.344694,72.626208,NH3,7,10,8
Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",,25.344694,72.626208,OZONE,12,119,106
Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",,24.588397,76.172782,OZONE,1,107,91
Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",,28.108988,75.386577,CO,23,74,35
Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",,26.29581,73.082283,SO2,3,24,10
Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",,26.29581,73.082283,CO,16,76,20
Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",,26.29581,73.082283,OZONE,1,89,71
Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",,26.506177,77.025989,NH3,1,8,4
Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",,26.506177,77.025989,SO2,1,17,8
Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",,25.16409,75.858137,NH3,5,8,6
Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",,27.213494,73.734444,PM2.5,26,91,45
Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",,27.213494,73.734444,PM10,101,199,133
Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",,26.446912,91.439057,NH3,1,1,1
Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",,26.446912,91.439057,CO,10,56,35
Assam,Silchar,"Tarapur, Silchar - PCBA",,24.82827,92.79525,PM2.5,22,73,49
Assam,Silchar,"Tarapur, Silchar - PCBA",,24.82827,92.79525,NO2,5,11,9
Assam,Silchar,"Tarapur, Silchar - PCBA",,24.82827,92.79525,NH3,1,2,2
Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",,26.146529,87.454184,NO2,7,7,7
Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",,26.146529,87.454184,NH3,11,14,12
Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",,26.146529,87.454184,SO2,22,31,26
Bihar,Arrah,"New DM Office, Arrah - BSPCB",,25.5626095,84.663264,CO,15,34,22
Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",,25.42742023,86.13886079,OZONE,1,11,6
Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",,26.80365,84.51954,PM2.5,27,243,107
Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",,26.80365,84.51954,PM10,63,214,123
Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",,25.251013,86.989001,PM2.5,23,48,34
Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",,25.251013,86.989001,PM10,37,79,55
Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",,16.536107,80.594233,PM2.5,44,87,67
Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",,16.536107,80.594233,NH3,3,3,3
Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",,16.486692,80.699436,CO,16,26,17
Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",,16.509717,80.612222,PM2.5,57,88,74
Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",,16.509717,80.612222,PM10,60,90,77
Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",,16.509717,80.612222,NH3,3,4,4
Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",,16.509717,80.612222,SO2,9,11,10
Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",,16.509717,80.612222,OZONE,6,29,22
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",,14.465052,78.824187,NO2,10,27,16
Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",,16.9872867,81.7363176,PM2.5,31,52,39
Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",,13.67,79.35,SO2,2,22,6
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",,25.265194,87.012947,PM10,70,258,134
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",,25.265194,87.012947,NH3,1,8,6
Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",,25.204762,85.51496,NH3,1,2,2
Bihar,Buxar,"Charitra Van, Buxar - BSPCB",,25.56752,83.966379,NH3,4,4,4
Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",,25.7808257,84.7446768,PM10,46,161,105
Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",,25.7808257,84.7446768,NO2,2,37,14
Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",,26.1875,91.744194,OZONE,17,17,17
Assam,Guwahati,"Railway Colony, Guwahati - PCBA",,26.181742,91.78063,OZONE,22,89,63
Assam,Nagaon,"Christianpatty, Nagaon - PCBA",,26.349082,92.68449,PM2.5,23,260,88
Assam,Nagaon,"Christianpatty, Nagaon - PCBA",,26.349082,92.68449,NH3,4,4,4
Assam,Nagaon,"Christianpatty, Nagaon - PCBA",,26.349082,92.68449,CO,12,101,41
Assam,Nagaon,"Christianpatty, Nagaon - PCBA",,26.349082,92.68449,OZONE,25,43,33
Bihar,Gaya,"Collectorate, Gaya - BSPCB",,24.7955,84.9994,CO,28,129,57
Bihar,Gaya,"Kareemganj, Gaya - BSPCB",,24.792403,84.992416,NO2,3,6,4
Bihar,Gaya,"Kareemganj, Gaya - BSPCB",,24.792403,84.992416,NH3,4,7,5
Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",,24.762518,84.982348,NO2,17,25,22
Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",,24.762518,84.982348,CO,12,40,16
Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",,25.697189,85.2459,SO2,5,7,6
Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",,17.72,83.3,NO2,38,59,49
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",,16.5150833,80.5181667,SO2,13,15,14
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",,14.675886,77.593027,SO2,7,11,9
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",,13.20488,79.097889,OZONE,28,44,33
Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",,11.654054,92.734055,PM10,46,78,62
Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",,25.697189,85.2459,OZONE,10,133,108
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",,25.560083,87.553265,PM2.5,23,153,70
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",,25.560083,87.553265,PM10,18,97,52
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",,25.560083,87.553265,NH3,1,1,1
Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",,26.0881305,87.93840336,CO,13,130,59
Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",,27.308328,84.531742,NO2,2,10,5
Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",,27.308328,84.531742,SO2,6,7,6
Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",,26.63086,84.90051,PM10,47,499,154
Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",,26.63086,84.90051,OZONE,11,14,13
Bihar,Munger,"Town Hall, Munger - BSPCB",,25.376776,86.471523,PM2.5,42,117,77
Bihar,Munger,"Town Hall, Munger - BSPCB",,25.376776,86.471523,CO,14,40,24
Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",,26.11442,85.39813,PM10,119,411,179
Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",,26.11442,85.39813,NH3,6,11,10
Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",,26.1403345,85.3650192,PM2.5,17,160,77
Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",,26.1403345,85.3650192,OZONE,9,76,70
Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",,26.1209,85.3647,SO2,4,6,5
Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",,25.586562,85.043586,PM2.5,10,419,71
Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",,25.586562,85.043586,NH3,2,3,3
Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",,25.592539,85.227158,PM2.5,125,281,218
Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",,21.194815,81.31477,PM2.5,29,97,64
Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",,21.194815,81.31477,PM10,41,136,87
Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",,21.194815,81.31477,NH3,1,6,4
Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",,21.194815,81.31477,CO,12,77,29
Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",,21.185571,81.343175,NO2,7,9,8
Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",,22.08815,82.13737,PM2.5,35,111,62
Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",,22.08815,82.13737,SO2,1,16,10
Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",,25.592539,85.227158,CO,49,112,60
Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",,25.592539,85.227158,OZONE,10,22,19
Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",,25.599486,85.113666,NH3,4,11,7
Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",,25.599486,85.113666,CO,9,75,25
Bihar,Patna,"Samanpura, Patna - BSPCB",,25.596727,85.085624,SO2,5,47,10
Bihar,Patna,"Samanpura, Patna - BSPCB",,25.596727,85.085624,OZONE,36,116,71
Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",,21.371751,81.664929,OZONE,4,43,29
Delhi,Delhi,"Alipur, Delhi - DPCC",,28.815329,77.15301,PM10,103,391,195
Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",,21.258815,81.578979,NH3,6,7,6
Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",,21.219665,81.630094,PM2.5,28,68,47
Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",,21.219665,81.630094,NO2,66,141,90
Chhattisgarh,Korba,"Rampur, Korba - CECB",,22.368195,82.746431,CO,34,40,38
Chhattisgarh,Korba,"Rampur, Korba - CECB",,22.368195,82.746431,OZONE,4,18,9
Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",,22.348441,82.549611,NH3,1,9,4
Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",,22.348441,82.549611,CO,11,100,14
Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",,25.366336,87.117468,PM10,51,193,111
Bihar,Saharsa,"Police Line, Saharsa - BSPCB",,25.892357,86.590325,NH3,4,4,4
Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",,24.952822,84.002396,NH3,3,3,3
Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",,26.2271665,84.3570427,NO2,5,11,8
Delhi,Delhi,"Lodhi Road, Delhi - IMD",,28.5918245,77.2273074,PM10,110,236,159
Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",,28.611281,77.237738,NO2,22,156,100
Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",,28.611281,77.237738,SO2,11,40,20
Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",,28.611281,77.237738,CO,7,103,18
Delhi,Delhi,"Mandir Marg, Delhi - DPCC",,28.636429,77.201067,PM10,69,213,139
Delhi,Delhi,"Mandir Marg, Delhi - DPCC",,28.636429,77.201067,NH3,8,13,10
Delhi,Delhi,"Mandir Marg, Delhi - DPCC",,28.636429,77.201067,CO,20,44,25
Delhi,Delhi,"Mundka, Delhi - DPCC",,28.684678,77.076574,PM2.5,50,392,225
Delhi,Delhi,"Mundka, Delhi - DPCC",,28.684678,77.076574,PM10,134,481,282
Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",,23.002657,72.591912,CO,11,72,27
Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",,23.020509,72.579261,PM2.5,53,89,69
Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",,23.020509,72.579261,PM10,50,96,70
Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",,23.020509,72.579261,SO2,14,53,22
Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",,23.016834,72.625775,OZONE,104,287,154
Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",,28.5512005,77.2735737,NO2,90,172,129
Delhi,Delhi,"Chandni Chowk, Delhi - IITM",,28.656756,77.227234,PM2.5,112,372,261
Delhi,Delhi,"Chandni Chowk, Delhi - IITM",,28.656756,77.227234,SO2,16,34,23
Delhi,Delhi,"Chandni Chowk, Delhi - IITM",,28.656756,77.227234,CO,5,104,54
Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",,28.498571,77.26484,SO2,20,84,38
Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",,28.498571,77.26484,CO,18,108,30
Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",,28.5710274,77.0719006,SO2,12,17,14
Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",,28.56789,77.250515,CO,12,118,30
Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",,28.56789,77.250515,OZONE,4,312,275
Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",,28.530785,77.271255,PM2.5,42,431,250
Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",,28.530785,77.271255,NH3,8,13,10
Delhi,Delhi,"Patparganj, Delhi - DPCC",,28.623763,77.287209,NH3,6,9,8
Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,SO2,16,30,24
Delhi,Delhi,"Pusa, Delhi - DPCC",,28.639652,77.146275,PM2.5,47,322,157
Delhi,Delhi,"Pusa, Delhi - IMD",,28.63611,77.173332,PM2.5,46,317,175
Delhi,Delhi,"Pusa, Delhi - IMD",,28.63611,77.173332,NO2,27,110,74
Delhi,Delhi,"R K Puram, Delhi - DPCC",,28.563262,77.186937,CO,2,118,15
Delhi,Delhi,"R K Puram, Delhi - DPCC",,28.563262,77.186937,OZONE,14,33,28
Delhi,Delhi,"Rohini, Delhi - DPCC",,28.732528,77.11992,NO2,15,149,78
Delhi,Delhi,"Rohini, Delhi - DPCC",,28.732528,77.11992,OZONE,3,271,171
Delhi,Delhi,"Sirifort, Delhi - CPCB",,28.5504249,77.2159377,PM10,114,405,235
Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",,28.710508,77.249485,PM2.5,48,340,194
Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",,28.710508,77.249485,NO2,22,85,56
Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",,28.710508,77.249485,CO,26,129,114
Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",,28.531346,77.190156,SO2,16,35,22
Delhi,Delhi,"Wazirpur, Delhi - DPCC",,28.699793,77.165453,SO2,13,56,25
Delhi,Delhi,"Anand Vihar, Delhi - DPCC",,28.647622,77.315809,NO2,67,154,123
Delhi,Delhi,"Anand Vihar, Delhi - DPCC",,28.647622,77.315809,NH3,5,17,10
Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",,28.695381,77.181665,CO,5,76,23
Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",,28.695381,77.181665,OZONE,3,301,203
Delhi,Delhi,"Bawana, Delhi - DPCC",,28.7762,77.051074,NO2,7,74,39
Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",,28.5627763,77.1180053,PM10,97,400,204
Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",,28.5627763,77.1180053,OZONE,5,145,103
Delhi,Delhi,"ITO, Delhi - CPCB",,28.628624,77.24106,PM10,66,302,155
Delhi,Delhi,"ITO, Delhi - CPCB",,28.628624,77.24106,SO2,6,44,18
Delhi,Delhi,"ITO, Delhi - CPCB",,28.628624,77.24106,OZONE,1,84,60
Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",,28.60909,77.0325413,SO2,2,22,11
Delhi,Delhi,"Najafgarh, Delhi - DPCC",,28.570173,76.933762,PM2.5,41,322,167
Delhi,Delhi,"Narela, Delhi - DPCC",,28.822836,77.101981,SO2,4,42,19
Delhi,Delhi,"Narela, Delhi - DPCC",,28.822836,77.101981,CO,6,111,37
Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",,23.243639,72.68994,OZONE,64,94,75
Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",,23.221714,72.654328,OZONE,22,23,22
Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",,22.410802,73.097923,NO2,11,101,32
Gujarat,Surat,"Science Center, Surat - SMC",,21.170046,72.795405,PM10,40,179,87
Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",,20.362421,72.918013,PM2.5,59,329,141
Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",,22.969611,72.6435,PM10,55,253,118
Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",,28.593883,76.270653,PM2.5,113,384,232
Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",,11.55358,76.55521,PM10,33,59,43
Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",,11.55358,76.55521,NO2,14,36,24
Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",,13.428828,77.731418,NH3,1,2,1
Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",,13.428828,77.731418,SO2,13,24,16
Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",,13.428828,77.731418,OZONE,24,24,24
Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",,28.4227,77.0667,PM2.5,59,308,209
Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",,28.4227,77.0667,SO2,13,19,17
Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",,28.4275,77.1465,OZONE,32,42,41
Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",,30.943887,76.801991,NO2,11,48,21
Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",,34.066206,74.81982,SO2,3,3,3
Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",,23.04307,72.562968,OZONE,44,74,58
Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",,21.613267,73.010555,CO,6,57,25
Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",,12.938539,77.5901,OZONE,2,152,123
Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",,12.920984,77.584908,PM10,51,109,76
Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",,12.920984,77.584908,SO2,9,17,12
Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",,12.7816279,77.6299145,NH3,6,7,7
Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",,12.7816279,77.6299145,SO2,22,29,22
Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",,28.593883,76.270653,PM10,91,277,148
Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",,28.593883,76.270653,NH3,6,8,7
Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",,28.376058,77.315741,PM10,54,56,54
Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",,28.4417,77.3217,PM2.5,40,43,42
Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",,12.990328,77.5431385,SO2,6,8,7
Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",,13.0246342,77.5080115,PM2.5,38,56,45
Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",,13.0246342,77.5080115,NO2,8,9,8
Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",,13.0246342,77.5080115,CO,35,49,39
Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",,15.459706,75.008381,PM10,56,73,67
Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",,15.459706,75.008381,NO2,19,24,20
Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,12.951913,77.539784,NH3,1,2,1
Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",,14.816666,74.141003,PM10,25,58,44
Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",,15.34763,76.181767,NH3,4,10,6
Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",,15.34763,76.181767,OZONE,11,55,48
Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",,12.415911,75.73505,SO2,4,4,4
Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",,12.21041,76.37376,PM2.5,31,65,43
Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",,12.21041,76.37376,PM10,44,86,56
Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",,12.21041,76.37376,OZONE,12,128,90
Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",,23.168606,79.932247,CO,8,178,46
Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",,23.218135,79.95777,PM10,29,136,77
Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",,23.218135,79.95777,NO2,21,130,60
Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",,23.50016,80.23284,PM10,60,161,103
Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",,24.2613009,80.7231783,PM2.5,4,61,29
Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",,24.2613009,80.7231783,PM10,11,79,41
Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",,23.10844,77.511428,PM2.5,20,442,158
Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",,23.10844,77.511428,NH3,3,17,8
Madhya Pradesh,Indore,"Residency Area, Indore - IMC",,22.7084,75.8815,PM10,36,131,75
Madhya Pradesh,Indore,"Residency Area, Indore - IMC",,22.7084,75.8815,NO2,3,16,11
Madhya Pradesh,Indore,"Residency Area, Indore - IMC",,22.7084,75.8815,CO,16,24,16
Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",,22.76726,75.8871,PM2.5,50,53,52
Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",,23.163174,79.973061,PM10,28,84,47
